,doi
10.1016/0034-5687(71)90001-6
10.1126/science.153.3742.1401
10.1002/jez.1401980207
10.1007/978-94-009-6536-2_20
10.1016/j.cbpa.2009.02.041
10.1016/j.resp.2012.02.002
10.1086/659650
10.1016/B978-0-12-407160-5.00032-4
10.1016/j.resp.2011.04.003
10.1016/0034-5687(88)90118-1
10.1086/662557
10.1016/j.resp.2012.08.002
10.1080/00071668308416773
10.1016/0034-5687(70)90100-3
10.1086/432849
10.1002/jez.1068"
6032,"10.1007/s00359-021-01486-2
10.1071/ZO15032"
6033,10.1007/s00359-021-01487-1
6034,10.1007/s00360-021-01367-9
6035,"10.1007/s00360-021-01368-8
10.1016/S0021-9258(18)70227-5
10.1073/pnas.0701985104
10.1074/jbc.274.35.24742
10.1007/BF00691710
10.1163/157075405774483085
10.1016/0300-9629(80)90428-4
10.1111/j.1432-1033.1992.tb16741.x
10.1152/japplphysiol.00279.2006
10.1152/ajpregu.00284.2013
10.1643/0045-8511(2006)2006[535:OASOHA]2.0.CO;2
10.1111/brv.12107
10.1161/01.RES.9.1.157
10.1016/0300-9629(82)90101-3
10.2307/1444142
10.1016/0034-5687(76)90022-0
10.1242/jeb.185470
10.1016/j.cbpa.2016.01.018
10.1007/BF00688625
10.1093/molbev/msx085
10.1007/s10682-011-9501-y
10.1038/ng.3067
10.1371/journal.pone.0125751
10.1146/annurev-physiol-021317-121527
10.1126/science.1236862
10.1371/journal.pgen.1005681
10.1371/journal.pgen.1007331
10.4067/S0716-97602000000100007
10.1152/ajpregu.00335.2018
10.1038/ng.2343
10.1038/ncomms3071
10.1016/S0021-9258(19)86424-4
10.1016/0300-9629(83)90300-6
10.1126/science.1189406
10.1242/jeb.127134
10.1089/ham.2007.1079
10.1073/pnas.0905224106
10.1242/jeb.042598
10.1242/jeb.048181
10.1093/molbev/msu311
10.1038/292386a0
10.1152/jappl.1992.72.4.1611
10.1111/j.1748-1716.2010.02204.x
10.1152/jappl.1993.75.6.2646
10.1152/ajpregu.00292.2002
10.1016/j.cbpa.2014.06.012
10.1242/jeb.160457
10.1038/newbio237278a0
10.1163/15685381-00003142
10.1186/s12863-016-0440-z
10.1186/s12863-017-0529-z
10.1016/j.ympev.2011.06.009
10.1073/pnas.1720487115"
6036,"10.1007/s00359-021-01485-3
10.3389/fnbeh.2014.00371
10.1126/science.1165939
10.1002/jemt.10032
10.1007/s00441-020-03329-z
10.1016/j.cois.2019.06.008
10.1371/journal.pone.0028110
10.1186/2042-1001-1-11
10.1111/j.1744-7917.2006.00061.x
10.1016/j.anbehav.2004.04.018
10.1007/s00049-005-0296-6
10.1098/rspb.2006.3471
10.1242/jeb.107078
10.1046/j.1365-3032.2003.00318.x
10.3389/fnbeh.2015.00080
10.1038/s41586-020-2610-4
10.1146/annurev.ento.50.071803.130345
10.1073/pnas.1015098108
10.1038/srep08036
10.1111/gcb.15137
10.1111/j.1365-3032.1996.tb00845.x
10.1007/s004410051022
10.1098/rspb.2010.0694
10.1016/S0065-2806(08)60091-0
10.1016/S0065-2806(08)36001-9
10.1016/S0022-1910(97)00169-8
10.1242/jeb.00648
10.1016/j.jinsphys.2014.04.004
10.1016/S0022-1910(02)00178-6
10.1023/A:1005500908499
10.1016/j.jinsphys.2003.08.005
10.1016/j.cub.2013.10.016
10.1016/j.cub.2008.02.029
10.1017/S000632319900540X
10.1007/s10886-016-0793-9
10.1017/S0007485300044989
10.12688/f1000research.25148.1
10.1146/annurev-ento-011613-162019
10.1038/ncomms3957"
6037,"10.1007/s00359-021-01484-4
10.1890/04-1806
10.1007/BF01402908
10.1242/jeb.148213
10.1016/0376-6357(93)90135-E
10.1007/BF01048109
10.1242/jeb.204.12.2063
10.1242/jeb.01159
10.1016/j.cub.2009.08.015
10.1111/j.1365-3032.1976.tb00883.x
10.1016/j.anbehav.2007.10.023
10.1093/beheco/arp197
10.1242/jeb.02395
10.1371/journal.pone.0111183
10.1016/j.jneumeth.2014.01.010
10.1016/j.cub.2010.06.035
10.1371/journal.pone.0052897
10.1093/beheco/arr001
10.1103/PhysRevLett.70.1343
10.1007/s10071-015-0858-0
10.1007/s00359-018-1303-z
10.1016/j.ecocom.2016.02.003
10.1016/S0168-1699(02)00021-2
10.1093/beheco/ars143
10.1242/jeb.075077
10.1038/srep00324
10.1242/jeb.125617
10.3758/BF03195526
10.1016/j.plrev.2008.03.002
10.1017/CBO9780511902680"
6038,"10.1007/s00360-021-01362-0
10.1016/0014-5793(88)81436-4
10.1111/j.1432-1033.1989.tb14867.x
10.1002/j.1460-2075.1985.tb03941.x
10.1073/pnas.82.2.445
10.1016/0305-0491(93)90348-9
10.1670/12-050
10.3389/fphys.2018.00714
10.1152/physrev.00015.2003
10.1126/science.7079766
10.1073/pnas.56.5.1464
10.1016/0010-406X(69)91335-8
10.1242/jeb.100347
10.1071/zo98022
10.1016/j.jtherbio.2014.07.003
10.1242/jeb.026500
10.1016/0300-9629(88)91143-7
10.1139/y78-015
10.1126/science.177.4051.791
10.1016/j.cub.2004.12.064
10.3389/fphys.2017.00670
10.1126/sciadv.1602878
10.1007/s00360-003-0352-x
10.1096/fj.00-0536fje
10.1152/ajpendo.00387.2005
10.1038/244181a0
10.2307/1445340
10.1139/z92-025
10.1111/j.1432-1033.1978.tb12045.x
10.1152/ajpregu.1995.268.1.R98
10.1152/ajpregu.1997.273.1.R161
10.1186/1471-2148-9-4
10.1152/physiolgenomics.00183.2007
10.1086/603631
10.1016/j.bbabio.2012.05.014
10.1016/j.freeradbiomed.2015.10.422
10.1016/S1096-4959(02)00189-6
10.1016/S0306-4565(03)00026-3
10.1071/zo9750363
10.1016/0300-9629(85)90912-0
10.2307/1378782
10.1242/jeb.00158
10.1152/ajpregu.00427.2007
10.1016/0306-4492(78)90008-4
10.1016/S0300-9629(96)00357-X
10.1016/j.jtherbio.2009.01.003
10.1007/s00360-010-0503-9
10.1016/j.freeradbiomed.2014.09.004
10.1007/s00360-015-0907-7
10.1016/S1095-6433(99)00081-1
10.1042/BSR20080002
10.1098/rspb.2011.0881
10.1007/s00360-011-0623-x
10.1016/j.jtherbio.2004.07.006
10.1086/316709
10.1159/000240303
10.1016/j.gene.2007.10.018
10.1086/378916
10.1038/377301a0
10.1113/jphysiol.2004.063768
10.1126/sciadv.1500951
10.1016/S1095-6433(03)00210-1
10.1152/ajpendo.00285.2020
10.1126/science.aaa8902
10.1071/zo9880421
10.1152/ajpregu.1995.268.5.R1217
10.1152/ajpregu.1996.271.3.R586"
6039,"10.1007/s00360-021-01356-y
10.1038/srep45680
10.1016/j.fishres.2013.11.012
10.1016/j.cbpa.2014.02.012
10.14814/phy2.13028
10.1152/ajpregu.00299.2010
10.1007/s00360-011-0624-9
10.1016/j.cbpa.2005.08.008
10.1152/ajpregu.00818.2005
10.1242/jeb.027730
10.1242/jeb.026856
10.1152/ajpregu.00059.2011
10.1073/pnas.73.4.1348
10.1577/1548-8659(1983)112<267:DOYRDA>2.0.CO;2
10.1152/ajpregu.00759.2007
10.1016/j.cbpa.2012.05.203
10.1086/700432
10.1371/journal.pone.0087591
10.1242/jeb.180.1.163
10.1086/319670
10.1007/s00360-012-0657-8
10.3389/fphys.2018.00761
10.1139/f93-075
10.1016/j.cbpa.2005.12.029
10.1093/nar/29.9.e45
10.2307/1352478
10.3354/meps08605
10.1242/jeb.00895
10.1016/j.cbpa.2010.01.018
10.1242/jeb.017947
10.1007/BF02696051
10.1242/jeb.029363
10.1016/j.cbpa.2014.08.008
10.1007/s12237-017-0319-x"
6040,"10.1007/s00359-021-01482-6
10.1002/neu.20323
10.1016/0022-1910(93)90088-9
10.1242/jeb.127514
10.1016/0022-1910(80)90084-0
10.1006/mpev.1997.0412
10.1016/S0003-3472(05)80600-1
10.3389/fphys.2016.00046
10.1242/jeb.01452
10.1007/s00359-014-0956-5
10.1007/s00359-014-0881-7
10.2307/4194
10.1007/BF00609930
10.1007/s00359-014-0949-4
10.1007/s00359-010-0557-x
10.1007/s00359-018-1282-0
10.1242/jeb.003764
10.1098/rsbl.2010.0058
10.1111/j.1365-3032.2009.00712.x
10.1098/rspb.2008.0527
10.1126/science.6505681
10.1007/BF00612011
10.1371/journal.pone.0037354
10.1016/j.anbehav.2015.02.020
10.1038/281672a0
10.1007/BF00606302
10.1007/s00359-005-0078-1
10.1242/jeb.203224
10.1007/s003590050018
10.1002/cne.902750204
10.1098/rstb.2019.0471
10.1007/s00359-018-01311-3
10.1007/BF00604905
10.1126/sciadvol1500325
10.1007/s003590050074
10.1121/1.408174
10.1007/978-3-642-40462-7_9
10.1126/science.644320
10.3389/fevo.2018.00227
10.1098/rspb.2020.1212
10.1242/jeb.086686
10.1016/j.cub.2015.10.064
10.1007/BF00606121
10.1007/BF01342668
10.1007/978-3-319-28890-1_6"
6041,"10.1007/s00360-021-01363-z
10.1016/0044-8486(87)90307-3
10.1016/S0990-7440(98)89005-0
10.1046/j.1365-2109.2002.00737.x
10.1016/0044-8486(92)90216-8
10.1016/j.bpj.2009.01.062
10.1016/0003-2697(76)90527-3
10.1139/f72-181
10.1016/s1096-4959(02)00149-5
10.1007/978-94-009-3127-5
10.1093/icb/19.1.225
10.1016/0009-3084(86)90069-1
10.1111/j.1095-8649.2008.02061.x
10.16441/j.cnki.hdxb.20180303
10.1016/j.jmb.2016.08.013
10.1002/jez.10128
10.1016/j.aquatox.2016.09.005
10.1046/j.1365-2109.2001.00600.x
10.1007/s00360-020-01278-1
10.1016/0044-8486(88)90220-7
10.1016/j.aquaculture.2011.08.017
10.1016/S0021-9258(18)64849-5
10.1007/s00360-020-01330-0
10.1007/978-1-4757-2065-5
10.1016/S0044-8486(99)00241-0
10.1111/jfb.12215
10.1111/jfb.12481
10.1152/ajpregu.1979.236.1.R91
10.1152/ajpregu.1990.258.6.R1495
10.1007/bf02537137
10.1016/0005-2736(83)90466-2
10.1139/z64-050
10.1016/j.resp.2012.07.019
10.1016/S1546-5098(08)60216-2
10.1016/0010-406X(68)90369-1
10.1111/are.14617
10.1016/j.cbpb.2005.06.006
10.1007/s00343-016-4367-z
10.1186/1471-2156-12-46
10.1529/biophysj.106.101295
10.1016/j.aquaculture.2018.06.045
10.1016/j.aquaculture.2019.734587
10.1016/j.aquatox.2010.10.006
10.1139/f05-168
10.1152/ajpregu.1990.259.4.R857
10.1093/icb/41.4.781
10.1016/B978-0-12-396951-4.00005-0
10.1139/d98-011
10.1139/f91-247
10.1016/j.aquaculture.2019.734711
10.1016/j.ygcen.2010.07.017
10.1042/bj20061143
10.1007/s12562-011-0342-y
10.1242/jeb.089722
10.1016/j.cbpc.2005.05.014
10.1152/ajpcell.2000.279.3.C541
10.1111/jfb.13683
10.1016/j.jtherbio.2020.102526
10.1007/bf02537193
10.1016/j.aquaculture.2020.734937
10.1016/S0305-0491(98)10031-7"
6042,10.1007/s00360-021-01365-x
6043,"10.1007/s00360-021-01366-w
10.1093/acprof:osobl/9780199602568.003.0016
10.1016/j.tree.2007.09.008
10.1098/rspb.2010.0923
10.1126/science.1157719
10.1016/S0065-2660(08)60048-6
10.1152/ajpregu.00603.2011
10.1126/science.1182213
10.1098/rstb.2012.0089
10.1242/jeb.120444
10.1242/jeb.151217
10.1016/j.ibmb.2016.11.007
10.1126/science.1107239
10.1111/1365-2435.12264
10.1093/gbe/evs108
10.1023/A:1007447417546
10.1038/ncomms13003
10.1242/bio.20122295
10.2307/1447008
10.1016/j.cub.2009.05.047
10.1111/mec.13507
10.1038/s41598-017-16919-9
10.1098/rstb.2012.0404
10.1017/S1464793103006328
10.1242/jeb.199.6.1311
10.1007/s003600000162
10.1086/319313
10.1111/jbi.12700
10.1371/journal.pgen.1000862
10.5343/bms.2018.0051
10.1007/s10695-012-9682-5
10.2307/30158522
10.1242/jeb.201.1.1
10.1016/j.cbpa.2016.09.001
10.1111/eva.12487
10.1007/s00300-005-0730-9
10.1016/S0169-5347(99)01596-7
10.1242/jeb.02268
10.1590/1982-0224-20150171
10.1111/j.1558-5646.2009.00886.x
10.1111/eva.12137
10.1155/2014/416497
10.1111/mec.12820
10.1186/s12862-018-1228-8
10.1242/jeb.00699
10.1242/jeb.046854
10.1152/ajpregu.00189.2010
10.1111/j.1749-6632.2010.05765.x
10.1242/jeb.152421
10.1242/jeb.01016
10.1093/icb/icw019
10.1016/S1546-5098(04)22003-9
10.1098/rstb.2006.1947
10.1093/humrep/15.suppl_5.26
10.1093/molbev/msm066
10.1111/mec.13880
10.1242/jeb.201.8.1119
10.1242/jeb.037473
10.1111/eva.12935
10.1002/cphy.c110055
10.1016/j.cbpa.2015.06.028
10.1111/j.1420-9101.2010.02169.x
10.1111/j.1365-2818.2010.03481.x
10.1242/jeb.018598
10.1534/genetics.117.300262
10.1002/jez.1402580302
10.1093/oso/9780195122343.001.0001
10.1186/1471-2164-15-859"
6044,10.1007/s00359-021-01483-5
6045,"10.1007/s00359-021-01480-8
10.1038/354159a0
10.1146/annurev-genet-110711-155514
10.1530/jrf.0.0970301
10.1016/j.mce.2005.04.001
10.1093/nar/17.7.2581
10.1016/0742-8413(94)00063-G
10.1016/j.yhbeh.2006.09.008
10.1159/000081108
10.1016/j.neuroscience.2008.10.014
10.1111/j.1095-8649.2008.01936.x
10.1095/biolreprod29.1.137
10.1530/jrf.0.0880559
10.1007/BF00005997
10.1016/j.physbeh.2010.09.004
10.1186/1471-2164-11-498
10.1073/pnas.90.16.7794
10.1002/ajmg.b.32358
10.1007/s12526-017-0713-4
10.1016/S0014-5793(99)00361-0
10.1095/biolreprod.104.030072
10.1016/j.applanim.2017.05.004
10.1016/j.conb.2006.05.005
10.1095/biolreprod.107.062018
10.1073/pnas.76.3.1501
10.1016/0304-3940(87)90650-1
10.1016/j.ygcen.2017.03.001
10.1006/gcen.1996.0135
10.1111/j.1365-2826.2005.01334.x
10.1086/695336
10.1093/molbev/msw054
10.1098/rspb.2011.0997
10.1016/j.jsbmb.2005.02.010
10.1016/S0169-328X(99)00316-2
10.1111/jne.12239
10.1098/rspb.2010.1828
10.1016/j.dci.2017.03.021
10.1006/meth.2001.1262
10.1006/hbeh.1997.1399
10.1016/0092-8674(95)90199-X
10.1016/j.yhbeh.2010.03.011
10.1016/j.aquaculture.2006.10.023
10.1016/j.bbr.2014.06.028
10.1111/j.1365-2826.2009.01850.x
10.1016/j.ygcen.2016.08.014
10.1111/j.1748-1716.2008.01832.x
10.1111/j.1095-8649.2012.03477.x
10.1089/zeb.2011.0690
10.1159/000006627
10.1007/s00441-004-1055-7
10.3389/fendo.2016.00028
10.1016/j.bbr.2005.07.011
10.1007/BF00004668
10.1093/nar/29.9.e45
10.1210/er.14.5.651
10.2164/jandrol.05181
10.1016/j.yhbeh.2012.12.008
10.1006/anbe.1996.0070
10.1016/j.cbpb.2012.04.011
10.1371/journal.pone.0180290
10.1210/endo.140.4.6631
10.1023/B:FISH.0000030540.99732.2c
10.1016/j.ygcen.2008.01.015
10.1038/s41598-018-36887-y
10.1016/0092-8674(89)90031-7
10.1016/j.ygcen.2010.05.005
10.1016/j.physbeh.2012.02.002
10.1095/biolreprod46.2.168
10.1111/are.13150
10.2108/zsj.30.76
10.1073/pnas.212474399
10.1016/j.applanim.2019.06.006"
6046,"10.1007/s00360-021-01361-1
10.1577/1548-8659(1980)42[3:dasoeo]2.0.co;2
10.1016/j.cbpb.2011.12.001
10.1089/zeb.2006.9997
10.1098/rspb.2009.1545
10.1139/z59-069
10.1038/ncomms15492
10.1007/s00360-013-0761-4
10.1242/jeb.057497
10.1242/jeb.55.3.683
10.1152/ajpregu.00315.2018
10.1152/ajpregu.00673.2001
10.1242/jeb.01564
10.1006/dbio.2002.0711
10.1126/science.7466391
10.1242/dev.124.20.4105
10.1242/jeb.195198
10.1098/rspb.2020.0798
10.1186/1742-9994-3-4
10.1086/661953
10.1242/jeb.226753
10.1242/jeb.163709
10.1139/f75-082
10.1242/jeb.200253
10.1098/rspb.2014.0637
10.1016/0300-9629(92)90622-w
10.1242/jeb.201.11.1763
10.1242/jeb.205.12.1787
10.1242/jeb.200.18.2459
10.1086/physzool.64.3.30158203
10.1242/jeb.00249
10.1016/s0092-8674(01)00518-9
10.1038/nrc1187
10.24238/13221-9-1-172
10.1111/j.1095-8649.1977.tb04100.x
10.1111/j.1095-8649.1984.tb04905.x
10.1242/jeb.199.12.2737
10.1242/jeb.163717
10.1016/j.cbpa.2010.03.033
10.1086/physzool.62.4.30157935
10.1152/ajpregu.00265.2019"
6047,10.1007/s00359-021-01481-7
6048,"10.1007/s00359-021-01479-1
10.1371/journal.pone.0103232
10.1176/jnp.2007.19.1.65
10.1038/srep37612
10.1093/icb/42.3.517
10.1001/jama.1992.03480090092034
10.1016/j.bbr.2009.06.022
10.1016/S0163-7258(99)00029-7
10.1016/S0006-8993(97)01132-3
10.34024/rnc.1999.v7.8966
10.1016/0306-4522(84)90294-X
10.1242/jeb.203.11.1711
10.1016/j.ygcen.2017.07.012
10.1371/journal.pone.0140800
10.1111/j.1749-6632.1995.tb44676.x
10.1159/000357268
10.1152/physrev.1998.78.1.189
10.1007/s00702-006-0552-0
10.1016/S0021-9258(18)93832-9
10.1016/S0013-9351(05)80015-5
10.1371/journal.pone.0075780
10.1073/pnas.93.16.8716
10.1002/dneu.20911
10.1007/s10695-007-9150-9
10.1111/jfb.13757
10.1016/j.ntt.2015.11.001
10.3389/fnana.2011.00021"
6049,"10.1007/s00359-021-01476-4
10.1242/jeb.116780
10.23943/princeton/9780691151847.001.0001
10.1007/BF00605738
10.1126/science.aan0221
10.1016/0165-0270(96)00076-3
10.1093/icb/43.4.559
10.1085/jgp.27.1.37
10.1085/jgp.44.6.1089
10.1242/jeb.209015
10.1007/BF00611895
10.1093/acprof:oso/9780199581139.001.0001
10.7717/peerj.3595
10.1086/648394
10.1371/journal.pone.0147318
10.1007/s00359-010-0568-7
10.1007/s00359-014-0888-0
10.1111/j.1439-0310.1957.tb00540.x
10.1152/ajplegacy.1942.137.4.769
10.1016/S0042-6989(98)00262-4
10.1242/jeb.150383"
6050,10.1007/s00359-021-01470-w
6051,"10.1007/s00359-021-01467-5
10.1016/j.jbiomech.2005.12.004
10.1111/2041-210X.12035
10.1111/j.1469-7998.2008.00484.x
10.1007/BF00614530
10.1007/BF00614529
10.11606/issn.2316-9079.v4i2p139-145
10.1371/journal.pone.0097648
10.1038/s41598-017-15787-7
10.1016/j.actatropica.2008.05.021
10.1111/1365-2435.12855
10.17705/1jais.00484
10.1111/1749-4877.12443
10.1242/jeb.02757
10.1242/jeb.024349
10.1086/673756
10.1088/1748-3182/3/3/034001
10.1111/j.1365-2907.1979.tb00252.x
10.1137/S0036144504445133
10.1242/jeb.124958
10.1002/jmor.10214
10.1046/j.1365-2435.1998.00247.x
10.1016/0025-5564(68)90090-4
10.1098/rspb.2019.2885
10.1002/jez.1402130209
10.1007/s00359-010-0535-3
10.1242/jeb.063594
10.1371/journal.pone.0052816
10.4102/koedoe.v28i1.533
10.1080/106351500750049806
10.2307/2992207
10.1016/0300-9629(78)90305-5
10.1016/j.jinsphys.2012.01.019
10.1636/B10-45.1
10.1016/j.toxicon.2018.07.007
10.1371/journal.pone.0065788
10.1098/rspb.2017.1124"
6052,"10.1007/s00359-021-01469-3
10.1098/rsbl.2015.0957
10.1111/jeb.12848
10.1093/biolinnean/bly099
10.1111/j.1558-5646.2007.00081.x
10.1146/annurev.ecolsys.28.1.659
10.1093/acprof:oso/9780199208784.003.0008
10.1636/04-57.1
10.1636/0161-8202(2002)030[0146:ASOEHS]2.0.CO;2
10.1007/s10441-014-9237-5
10.1111/phen.12154
10.1636/JoA-S-16-069.1
10.1111/jeb.13239
10.1146/annurev-ento-011019-025032
10.1086/678567
10.1016/S1095-6433(03)00227-7
10.1111/bij.12155
10.1111/j.0014-3820.2002.tb01351.x
10.1111/j.1420-9101.2009.01707.x
10.1242/jeb.002246
10.1016/j.anbehav.2012.02.010
10.1111/j.1420-9101.2007.01395.x
10.1016/j.jinsphys.2012.01.019
10.1636/B10-45.1
10.1016/j.jhevol.2007.04.001
10.1111/j.0014-3820.2001.tb00620.x
10.1371/journal.pone.0062682
10.1007/s00040-014-0368-0
10.1007/s00265-011-1203-5
10.1016/j.anbehav.2013.03.016
10.1111/j.1095-8312.2012.01904.x
10.1242/jeb.166512"
6053,10.1007/s00359-021-01478-2
6054,10.1007/s00360-021-01357-x
6055,"10.1007/s00360-021-01359-9
10.1016/0024-3205(69)90228-8
10.1007/s003600000171
10.1016/S0300-9629(96)00402-1
10.1242/jeb.138347
10.1023/A:1007676325825
10.1152/ajpregu.00374.2016
10.1016/j.cbpa.2013.03.014
10.1086/589095
10.1152/physrev.1994.74.1.221
10.1152/ajpregu.00536.2016
10.1152/ajpregu.00530.2015
10.1007/s00360-019-01243-7
10.1242/jeb.134312
10.1016/j.jtherbio.2014.06.002
10.1016/bs.fp.2017.09.003
10.1242/jeb.199.3.663
10.1242/jeb.02781
10.1139/z88-351
10.1007/BF00612674
10.1242/jeb.194365
10.1242/jeb.02319
10.1242/jeb.02237
10.1152/ajpregu.00403.2016
10.1101/2020.03.17.994947
10.1242/jeb.59.2.323
10.1242/jeb.52.1.177
10.1371/journal.pone.0064120
10.1242/jeb.181.1.27
10.1152/physrev.1992.72.2.301
10.1007/978-3-642-81974-2
10.1242/jeb.177816
10.1016/S0044-8486(99)00092-7
10.1007/s10695-017-0412-x
10.1016/j.autneu.2011.08.006
10.1038/ncomms11447
10.1242/jeb.140319
10.1139/z79-316
10.1242/jeb.128439
10.1242/jeb.225680"
6056,10.1007/s00359-021-01466-6
6057,"10.1007/s00359-021-01475-5
10.1242/jeb.028282
10.1016/j.cub.2020.06.076
10.1103/PhysRevLett.104.038102
10.5479/si.00810282.422
10.1111/j.1095-8312.1987.tb00294.x
10.1016/S0022-5193(85)80096-5
10.1016/j.jmbbm.2016.12.008
10.1146/annurev.es.21.110190.002013
10.1038/309551a0
10.1016/0160-9327(86)90049-9
10.1039/c3sm52629a
10.1016/j.zool.2011.02.001
10.1111/j.1420-9101.2010.02048.x
10.1098/rsif.2011.0851
10.1038/nmat4721
10.1016/j.jmbbm.2015.11.007
10.1515/9781400833863
10.1038/s43246-020-0011-8
10.1016/S1672-6529(14)60136-0"
6058,"10.1007/s00360-021-01358-w
10.1111/een.12882
10.1111/1365-2435.12772
10.1111/j.1558-5646.2008.00603.x
10.1242/jeb.133678
10.1111/1365-2435.12879
10.1111/ele.12894
10.1016/j.cbpa.2020.110773
10.1016/j.physbeh.2019.112777
10.1126/science.493968
10.1016/j.tree.2010.08.003
10.1111/eth.12957
10.1093/beheco/ari069
10.1111/j.1365-2435.2010.01764.x
10.1111/j.1420-9101.2010.02059.x
10.1007/s10682-012-9590-2
10.1111/1365-2435.13216
10.1111/ele.13464
10.1890/03-9000
10.1098/rspb.2011.1778
10.1038/nrn3475
10.1086/666970
10.1111/j.0030-1299.2008.16513.x
10.1046/j.1365-2435.1997.00099.x
10.1086/425191
10.1111/brv.12115
10.1038/nature25753
10.1111/j.1420-9101.2010.02053.x
10.2307/2410407
10.2307/2389765
10.1016/j.applanim.2014.03.001
10.1242/jeb.02625
10.1016/j.tree.2013.05.005
10.1086/685893
10.1016/j.ygcen.2017.05.021
10.1086/678567
10.1111/j.1365-2435.2009.01680.x
10.1111/1365-2435.12017
10.1242/jeb.167783
10.1016/j.applanim.2010.12.007
10.1016/j.tree.2015.01.010
10.1111/brv.12491
10.1007/s00360-012-0736-x
10.1111/jfb.12699
10.1371/journal.pmed.1000097
10.1093/beheco/arm050
10.1242/jeb.02780
10.1098/rspb.2002.2071
10.1098/rstb.2018.0180
10.1038/nrg2603
10.1098/rspb.2015.1946
10.1098/rspb.2016.0323
10.1242/jeb.166876
10.1086/686322
10.1163/156853904322981897
10.1111/j.1469-185X.2007.00010.x
10.1111/j.1365-2435.2011.01894.x
10.1046/j.1365-2435.1999.003000.x
10.1016/S0003-3472(86)80069-0
10.1111/j.1558-5646.2009.00641.x
10.1242/bio.20122683
10.1111/jeb.12093
10.1111/1365-2435.13375
10.1086/427059
10.1002/cphy.c110009
10.1086/672372
10.18637/jss.v036.i03
10.1146/annurev.ecolsys.110308.120232
10.1007/s00360-012-0676-5
10.1086/425186
10.1098/rspb.2006.3727
10.1890/09-1951.1
10.1098/rspb.2011.2060
10.1098/rspb.2012.0884
10.1242/jeb.076562
10.1002/ece3.2267
10.1038/s41559-019-0839-9
10.1016/j.cbpa.2017.07.005"
6059,10.1007/s00360-021-01340-6
6060,"10.1007/s00359-021-01474-6
10.1063/1.2717527
10.1039/c3sm52187g
10.1007/s00359-020-01449-z
10.1007/BF00206995
10.1079/BER2004350
10.1088/1742-6596/142/1/012046
10.1093/ee/19.5.1381
10.1242/jeb.02275
10.1111/j.1095-8339.1826.tb00126.x
10.13156/arac.2009.14.7.308
10.1093/icb/icaa063
10.1371/journal.pbio.2004405
10.1038/s41586-018-0604-2
10.1590/0001-3765201520140622
10.2307/1852
10.1016/j.jsb.2007.09.024
10.1146/annurev.fluid.32.1.519
10.1017/S0022112009990589
10.1007/s003590050043
10.1007/BF00318267
10.1371/journal.pone.0026847
10.1146/annurev-fluid-010719-060228
10.1016/S0006-3495(96)79539-5
10.1038/273443a0
10.1038/294532a0
10.1023/A:1020868132429
10.1007/BF00385267
10.1016/S0997-7546(00)00129-1
10.1098/rsif.2012.0820
10.1007/s00348-020-03027-0
10.1029/2000JD000147
10.1016/j.jweia.2018.04.004
10.1007/BF00988050
10.3389/fevo.2015.00002
10.1021/bm7005517
10.1016/j.jmb.2010.10.052
10.1002/adma.200400719
10.1146/annurev.fl.15.010183.001255
10.1002/polb.23511
10.1016/j.nanoen.2018.08.071
10.1590/S1678-58782005000400001
10.1002/2016JD025944
10.1023/B:BOUN.0000027906.28627.49
10.1146/annurev.fluid.37.061903.175743
10.3390/atmos7040061
10.1111/j.1748-5967.2005.tb00138.x
10.1177/074873048900400301
10.1103/PhysRevE.102.012403
10.1016/j.cub.2018.05.057
10.1371/journal.pone.0099459
10.1016/j.bpj.2010.04.040
10.1038/srep02108
10.1016/0167-8809(88)90044-8
10.1016/j.polymer.2008.02.002
10.1098/rsbl.2006.0486
10.1007/BF00344884
10.2108/zsj.22.273
10.4161/pri.2.4.7490
10.1021/bm9007919
10.1636/0161-8202(2001)029[0114:DOSDAE]2.0.CO;2
10.1016/j.str.2005.03.010
10.1007/BF02250577
10.1007/978-3-319-60304-9_9
10.1119/1.4872403
10.5194/acp-11-11921-2011
10.1021/bm049296h
10.1088/1468-6996/12/5/055002
10.1080/08927014.1991.9525385
10.1636/M13-14
10.1046/j.1365-2664.2003.00844.x
10.1636/0161-8202(2002)030[0057:VOASMF]2.0.CO;2
10.1080/02786826.2017.1280596
10.1155/1977/52152
10.1038/srep11502
10.1021/ed073p887
10.1038/scientificamerican0392-70
10.1007/s00114-013-1120-8
10.2307/3543462
10.1371/journal.pone.0065788
10.1007/BF00368783
10.1007/978-94-007-7119-2_9
10.1636/P15-56.1
10.1007/978-3-319-40740-1_13
10.1038/srep35472
10.1007/978-3-319-60304-9_10
10.1175/JAS3990.1
10.1021/ed077p1520"
6061,"10.1007/s00359-021-01477-3
10.1636/s02-21
10.1111/ecog
10.1016/S0003-3472(05)80902-9
